ds,y
10/29/16,770
10/29/16,1679
10/29/16,1640
10/29/16,1548
10/29/16,1163
10/29/16,733
10/29/16,996
10/29/16,2161
10/29/16,1304
10/29/16,477
10/29/16,1667
10/29/16,1192
10/29/16,1174
10/29/16,692
10/29/16,1417
10/29/16,621
10/29/16,944
10/29/16,2012
10/29/16,653
10/29/16,982
10/29/16,1431
10/29/16,1644
10/29/16,1534
10/29/16,1283
10/29/16,1212
10/29/16,1296
10/29/16,1189
10/29/16,4887
10/29/16,3993
10/29/16,4118
10/29/16,4297
10/29/16,3041
10/29/16,3384
10/29/16,2734
10/29/16,1659
10/29/16,1230
10/29/16,879
10/30/16,549
10/30/16,1948
10/30/16,3560
10/30/16,1588
10/30/16,1102
10/30/16,2053
10/30/16,1679
10/30/16,2634
10/30/16,2058
10/30/16,829
10/30/16,2280
10/30/16,1212
10/30/16,855
10/30/16,891
10/30/16,1026
10/30/16,787
10/30/16,1730
10/30/16,1075
10/30/16,1870
10/30/16,1303
10/30/16,657
10/30/16,866
10/30/16,1662
10/30/16,1171
10/30/16,515
10/30/16,1855
10/30/16,1384
10/30/16,1286
10/30/16,639
10/30/16,1566
10/30/16,604
10/30/16,951
10/30/16,1727
10/30/16,640
10/30/16,1038
10/30/16,1148
10/30/16,1656
10/30/16,1492
10/30/16,1131
10/30/16,1258
10/30/16,1278
10/30/16,1350
10/30/16,5159
10/30/16,4278
10/30/16,4243
10/30/16,4471
10/30/16,3588
10/30/16,3472
10/30/16,2601
10/30/16,1687
10/30/16,1298
10/30/16,1044
10/31/16,1532
10/31/16,1751
10/31/16,2917
10/31/16,1232
10/31/16,1166
10/31/16,1519
10/31/16,1799
10/31/16,2468
10/31/16,1902
10/31/16,753
10/31/16,1874
10/31/16,1122
10/31/16,771
10/31/16,1148
10/31/16,1335
10/31/16,744
10/31/16,1283
10/31/16,1144
10/31/16,1127
10/31/16,861
10/31/16,643
10/31/16,882
10/31/16,2050
10/31/16,1004
10/31/16,541
10/31/16,1368
10/31/16,997
10/31/16,959
10/31/16,664
10/31/16,1095
10/31/16,564
10/31/16,839
10/31/16,2127
10/31/16,677
10/31/16,998
10/31/16,1460
10/31/16,1124
10/31/16,1186
10/31/16,1286
10/31/16,962
10/31/16,987
10/31/16,1117
10/31/16,3768
10/31/16,3218
10/31/16,2806
10/31/16,3489
10/31/16,2334
10/31/16,2994
10/31/16,2143
10/31/16,1394
10/31/16,1051
10/31/16,813
11/1/16,1805
11/1/16,1793
11/1/16,3134
11/1/16,1343
11/1/16,1325
11/1/16,1603
11/1/16,1967
11/1/16,2654
11/1/16,2020
11/1/16,842
11/1/16,2272
11/1/16,1075
11/1/16,836
11/1/16,1197
11/1/16,1422
11/1/16,789
11/1/16,1409
11/1/16,1249
11/1/16,1324
11/1/16,978
11/1/16,721
11/1/16,1011
11/1/16,2139
11/1/16,1106
11/1/16,606
11/1/16,1491
11/1/16,1254
11/1/16,1113
11/1/16,675
11/1/16,1462
11/1/16,592
11/1/16,1004
11/1/16,2432
11/1/16,730
11/1/16,1350
11/1/16,1573
11/1/16,1429
11/1/16,1373
11/1/16,1501
11/1/16,1171
11/1/16,1077
11/1/16,1297
11/1/16,4240
11/1/16,3651
11/1/16,3221
11/1/16,3903
11/1/16,2559
11/1/16,3056
11/1/16,2279
11/1/16,1607
11/1/16,1377
11/1/16,1013
11/2/16,505
11/2/16,1795
11/2/16,3198
11/2/16,1453
11/2/16,1186
11/2/16,1939
11/2/16,1594
11/2/16,2459
11/2/16,2146
11/2/16,834
11/2/16,2682
11/2/16,1097
11/2/16,782
11/2/16,1214
11/2/16,1008
11/2/16,782
11/2/16,1644
11/2/16,1323
11/2/16,1628
11/2/16,1167
11/2/16,842
11/2/16,968
11/2/16,1850
11/2/16,2408
11/2/16,610
11/2/16,1837
11/2/16,1413
11/2/16,1113
11/2/16,709
11/2/16,1423
11/2/16,621
11/2/16,819
11/2/16,2666
11/2/16,936
11/2/16,1338
11/2/16,1481
11/2/16,1711
11/2/16,1090
11/2/16,1020
11/2/16,1295
11/2/16,1169
11/2/16,1378
11/2/16,5341
11/2/16,4140
11/2/16,4031
11/2/16,4356
11/2/16,3352
11/2/16,3243
11/2/16,2739
11/2/16,1717
11/2/16,1559
11/2/16,843
11/3/16,445
11/3/16,1552
11/3/16,2830
11/3/16,1187
11/3/16,1044
11/3/16,1583
11/3/16,1308
11/3/16,1987
11/3/16,1960
11/3/16,695
11/3/16,2320
11/3/16,1027
11/3/16,806
11/3/16,1102
11/3/16,1180
11/3/16,697
11/3/16,1504
11/3/16,1234
11/3/16,1630
11/3/16,1139
11/3/16,714
11/3/16,890
11/3/16,1612
11/3/16,2738
11/3/16,450
11/3/16,1657
11/3/16,1235
11/3/16,1012
11/3/16,601
11/3/16,1313
11/3/16,601
11/3/16,869
11/3/16,2025
11/3/16,1015
11/3/16,1246
11/3/16,1277
11/3/16,1507
11/3/16,1115
11/3/16,1032
11/3/16,1183
11/3/16,1032
11/3/16,1290
11/3/16,4186
11/3/16,3992
11/3/16,4069
11/3/16,4127
11/3/16,3280
11/3/16,2772
11/3/16,2934
11/3/16,1397
11/3/16,1309
11/3/16,815
11/4/16,923
11/4/16,1685
11/4/16,3033
11/4/16,1377
11/4/16,989
11/4/16,1757
11/4/16,1529
11/4/16,2284
11/4/16,1919
11/4/16,746
11/4/16,2497
11/4/16,1469
11/4/16,1091
11/4/16,1094
11/4/16,1187
11/4/16,795
11/4/16,1444
11/4/16,1283
11/4/16,1496
11/4/16,1042
11/4/16,779
11/4/16,1010
11/4/16,1776
11/4/16,2575
11/4/16,531
11/4/16,1672
11/4/16,1142
11/4/16,942
11/4/16,603
11/4/16,1251
11/4/16,558
11/4/16,851
11/4/16,1876
11/4/16,875
11/4/16,1197
11/4/16,1325
11/4/16,1626
11/4/16,1194
11/4/16,1129
11/4/16,1202
11/4/16,1192
11/4/16,1268
11/4/16,4421
11/4/16,4294
11/4/16,4104
11/4/16,4179
11/4/16,3151
11/4/16,2965
11/4/16,2921
11/4/16,1423
11/4/16,1244
11/4/16,846
11/5/16,915
11/5/16,1632
11/5/16,3169
11/5/16,1373
11/5/16,1213
11/5/16,1779
11/5/16,1467
11/5/16,2339
11/5/16,2038
11/5/16,877
11/5/16,2903
11/5/16,1065
11/5/16,955
11/5/16,1477
11/5/16,1223
11/5/16,736
11/5/16,1522
11/5/16,1694
11/5/16,1607
11/5/16,1088
11/5/16,819
11/5/16,980
11/5/16,1809
11/5/16,1965
11/5/16,486
11/5/16,1634
11/5/16,1191
11/5/16,1118
11/5/16,560
11/5/16,1254
11/5/16,547
11/5/16,920
11/5/16,1975
11/5/16,898
11/5/16,1154
11/5/16,1386
11/5/16,1673
11/5/16,1394
11/5/16,1225
11/5/16,1195
11/5/16,1186
11/5/16,1243
11/5/16,4725
11/5/16,4396
11/5/16,4300
11/5/16,4464
11/5/16,3556
11/5/16,3158
11/5/16,3005
11/5/16,1346
11/5/16,1288
11/5/16,898
11/6/16,478
11/6/16,1887
11/6/16,3474
11/6/16,1652
11/6/16,1138
11/6/16,2108
11/6/16,1551
11/6/16,2546
11/6/16,2118
11/6/16,863
11/6/16,2884
11/6/16,1353
11/6/16,1023
11/6/16,988
11/6/16,1073
11/6/16,851
11/6/16,1739
11/6/16,1269
11/6/16,2106
11/6/16,1323
11/6/16,869
11/6/16,939
11/6/16,1690
11/6/16,837
11/6/16,556
11/6/16,1900
11/6/16,1411
11/6/16,1277
11/6/16,640
11/6/16,1457
11/6/16,578
11/6/16,891
11/6/16,1934
11/6/16,705
11/6/16,851
11/6/16,1200
11/6/16,1856
11/6/16,1468
11/6/16,1121
11/6/16,1369
11/6/16,1208
11/6/16,1368
11/6/16,5325
11/6/16,4544
11/6/16,4719
11/6/16,4724
11/6/16,4022
11/6/16,3391
11/6/16,2956
11/6/16,1623
11/6/16,1281
11/6/16,1016
11/7/16,1755
11/7/16,1883
11/7/16,3029
11/7/16,1343
11/7/16,1412
11/7/16,1621
11/7/16,1833
11/7/16,2718
11/7/16,2166
11/7/16,811
11/7/16,2141
11/7/16,1235
11/7/16,950
11/7/16,1459
11/7/16,1534
11/7/16,762
11/7/16,1441
11/7/16,1290
11/7/16,1194
11/7/16,1058
11/7/16,755
11/7/16,1030
11/7/16,2140
11/7/16,806
11/7/16,514
11/7/16,1485
11/7/16,1093
11/7/16,1099
11/7/16,661
11/7/16,1243
11/7/16,525
11/7/16,955
11/7/16,2182
11/7/16,630
11/7/16,1155
11/7/16,1488
11/7/16,1342
11/7/16,1329
11/7/16,1392
11/7/16,1260
11/7/16,1171
11/7/16,1308
11/7/16,3952
11/7/16,3564
11/7/16,3160
11/7/16,3848
11/7/16,2592
11/7/16,3076
11/7/16,2376
11/7/16,1504
11/7/16,984
11/7/16,860
11/8/16,1810
11/8/16,1817
11/8/16,2841
11/8/16,1337
11/8/16,1229
11/8/16,1629
11/8/16,1868
11/8/16,2685
11/8/16,2109
11/8/16,910
11/8/16,2072
11/8/16,1208
11/8/16,923
11/8/16,1278
11/8/16,1423
11/8/16,714
11/8/16,1510
11/8/16,1148
11/8/16,1355
11/8/16,1043
11/8/16,708
11/8/16,1062
11/8/16,2064
11/8/16,751
11/8/16,442
11/8/16,1412
11/8/16,1225
11/8/16,1142
11/8/16,696
11/8/16,1341
11/8/16,596
11/8/16,917
11/8/16,2078
11/8/16,662
11/8/16,1170
11/8/16,1390
11/8/16,1215
11/8/16,1481
11/8/16,1454
11/8/16,953
11/8/16,933
11/8/16,1119
11/8/16,3874
11/8/16,3249
11/8/16,2985
11/8/16,3587
11/8/16,2432
11/8/16,2779
11/8/16,2212
11/8/16,1360
11/8/16,929
11/8/16,790
11/9/16,1918
11/9/16,1907
11/9/16,3196
11/9/16,1432
11/9/16,1310
11/9/16,1658
11/9/16,1963
11/9/16,2743
11/9/16,1871
11/9/16,838
11/9/16,2196
11/9/16,1194
11/9/16,860
11/9/16,1251
11/9/16,1307
11/9/16,750
11/9/16,1358
11/9/16,1079
11/9/16,1267
11/9/16,928
11/9/16,672
11/9/16,1040
11/9/16,2156
11/9/16,815
11/9/16,532
11/9/16,1498
11/9/16,972
11/9/16,954
11/9/16,659
11/9/16,1167
11/9/16,498
11/9/16,764
11/9/16,1890
11/9/16,582
11/9/16,916
11/9/16,1576
11/9/16,1343
11/9/16,1179
11/9/16,1304
11/9/16,1048
11/9/16,1043
11/9/16,1124
11/9/16,4337
11/9/16,3383
11/9/16,3045
11/9/16,3582
11/9/16,2409
11/9/16,2900
11/9/16,2214
11/9/16,1624
11/9/16,1048
11/9/16,777
11/10/16,1712
11/10/16,1747
11/10/16,2721
11/10/16,1296
11/10/16,1218
11/10/16,1497
11/10/16,1742
11/10/16,2325
11/10/16,1861
11/10/16,746
11/10/16,1933
11/10/16,1016
11/10/16,731
11/10/16,1203
11/10/16,1264
11/10/16,678
11/10/16,1301
11/10/16,1076
11/10/16,1188
11/10/16,881
11/10/16,704
11/10/16,1032
11/10/16,2073
11/10/16,715
11/10/16,530
11/10/16,1420
11/10/16,1028
11/10/16,1040
11/10/16,679
11/10/16,1232
11/10/16,514
11/10/16,797
11/10/16,1831
11/10/16,600
11/10/16,966
11/10/16,1363
11/10/16,1034
11/10/16,1163
11/10/16,1216
11/10/16,900
11/10/16,937
11/10/16,1153
11/10/16,3586
11/10/16,2928
11/10/16,2593
11/10/16,3163
11/10/16,2173
11/10/16,2430
11/10/16,1914
11/10/16,1350
11/10/16,936
11/10/16,632
11/11/16,1670
11/11/16,1677
11/11/16,3016
11/11/16,1367
11/11/16,1282
11/11/16,1574
11/11/16,1920
11/11/16,2702
11/11/16,1760
11/11/16,679
11/11/16,2027
11/11/16,1086
11/11/16,835
11/11/16,1077
11/11/16,1273
11/11/16,694
11/11/16,1162
11/11/16,984
11/11/16,1114
11/11/16,898
11/11/16,673
11/11/16,1000
11/11/16,2392
11/11/16,766
11/11/16,645
11/11/16,1560
11/11/16,955
11/11/16,919
11/11/16,611
11/11/16,1187
11/11/16,550
11/11/16,733
11/11/16,2066
11/11/16,582
11/11/16,945
11/11/16,1452
11/11/16,1436
11/11/16,1210
11/11/16,1215
11/11/16,1071
11/11/16,1094
11/11/16,1158
11/11/16,4068
11/11/16,3634
11/11/16,3048
11/11/16,3556
11/11/16,2397
11/11/16,3115
11/11/16,2410
11/11/16,1727
11/11/16,1072
11/11/16,771
11/12/16,1448
11/12/16,2152
11/12/16,3572
11/12/16,1592
11/12/16,1261
11/12/16,2050
11/12/16,1811
11/12/16,3087
11/12/16,2177
11/12/16,930
11/12/16,2275
11/12/16,1215
11/12/16,1061
11/12/16,1458
11/12/16,1274
11/12/16,774
11/12/16,1543
11/12/16,1602
11/12/16,1646
11/12/16,1161
11/12/16,719
11/12/16,1075
11/12/16,2266
11/12/16,985
11/12/16,703
11/12/16,1744
11/12/16,1304
11/12/16,1174
11/12/16,720
11/12/16,1350
11/12/16,654
11/12/16,909
11/12/16,2277
11/12/16,633
11/12/16,1035
11/12/16,1511
11/12/16,1733
11/12/16,1482
11/12/16,1342
11/12/16,1199
11/12/16,1307
11/12/16,1162
11/12/16,5191
11/12/16,4186
11/12/16,4138
11/12/16,4453
11/12/16,3280
11/12/16,3242
11/12/16,3057
11/12/16,1696
11/12/16,1274
11/12/16,826
11/13/16,574
11/13/16,2123
11/13/16,3963
11/13/16,1805
11/13/16,1290
11/13/16,2264
11/13/16,1789
11/13/16,2984
11/13/16,2299
11/13/16,881
11/13/16,2706
11/13/16,1280
11/13/16,884
11/13/16,1076
11/13/16,1150
11/13/16,949
11/13/16,1917
11/13/16,1236
11/13/16,2220
11/13/16,1576
11/13/16,762
11/13/16,990
11/13/16,1861
11/13/16,835
11/13/16,667
11/13/16,1958
11/13/16,1618
11/13/16,1360
11/13/16,687
11/13/16,1606
11/13/16,633
11/13/16,964
11/13/16,1932
11/13/16,708
11/13/16,1159
11/13/16,1113
11/13/16,2019
11/13/16,1604
11/13/16,1185
11/13/16,1485
11/13/16,1377
11/13/16,1404
11/13/16,5690
11/13/16,4605
11/13/16,5010
11/13/16,5018
11/13/16,4082
11/13/16,3607
11/13/16,3095
11/13/16,1934
11/13/16,1356
11/13/16,1119
11/14/16,1814
11/14/16,1808
11/14/16,2970
11/14/16,1339
11/14/16,1235
11/14/16,1606
11/14/16,1848
11/14/16,2617
11/14/16,1872
11/14/16,853
11/14/16,2018
11/14/16,1182
11/14/16,881
11/14/16,1351
11/14/16,1397
11/14/16,761
11/14/16,1442
11/14/16,1160
11/14/16,1313
11/14/16,951
11/14/16,696
11/14/16,934
11/14/16,1972
11/14/16,720
11/14/16,527
11/14/16,1456
11/14/16,1093
11/14/16,1065
11/14/16,674
11/14/16,1227
11/14/16,533
11/14/16,825
11/14/16,2039
11/14/16,582
11/14/16,954
11/14/16,1436
11/14/16,1307
11/14/16,1305
11/14/16,1432
11/14/16,998
11/14/16,1032
11/14/16,4032
11/14/16,3258
11/14/16,2934
11/14/16,3387
11/14/16,2276
11/14/16,2784
11/14/16,2128
11/14/16,1435
11/14/16,1026
11/14/16,832
11/15/16,1811
11/15/16,1786
11/15/16,2882
11/15/16,1341
11/15/16,1169
11/15/16,1579
11/15/16,1805
11/15/16,2481
11/15/16,2062
11/15/16,870
11/15/16,2208
11/15/16,1133
11/15/16,802
11/15/16,1208
11/15/16,1424
11/15/16,694
11/15/16,1480
11/15/16,1073
11/15/16,1461
11/15/16,954
11/15/16,730
11/15/16,977
11/15/16,2146
11/15/16,663
11/15/16,531
11/15/16,1480
11/15/16,1259
11/15/16,1221
11/15/16,804
11/15/16,1314
11/15/16,575
11/15/16,842
11/15/16,1997
11/15/16,700
11/15/16,1089
11/15/16,1428
11/15/16,1273
11/15/16,1347
11/15/16,1388
11/15/16,936
11/15/16,935
11/15/16,3387
11/15/16,2959
11/15/16,2876
11/15/16,3259
11/15/16,2398
11/15/16,2491
11/15/16,2192
11/15/16,1388
11/15/16,1045
11/15/16,798
11/16/16,1901
11/16/16,1879
11/16/16,3294
11/16/16,1541
11/16/16,1332
11/16/16,1780
11/16/16,2008
11/16/16,2835
11/16/16,1987
11/16/16,826
11/16/16,2103
11/16/16,1157
11/16/16,849
11/16/16,1181
11/16/16,1311
11/16/16,613
11/16/16,1353
11/16/16,1102
11/16/16,1368
11/16/16,913
11/16/16,675
11/16/16,1076
11/16/16,2205
11/16/16,837
11/16/16,636
11/16/16,1643
11/16/16,1140
11/16/16,1034
11/16/16,728
11/16/16,1226
11/16/16,553
11/16/16,834
11/16/16,1996
11/16/16,643
11/16/16,1030
11/16/16,1599
11/16/16,1374
11/16/16,1231
11/16/16,1328
11/16/16,1275
11/16/16,1101
11/16/16,4236
11/16/16,3485
11/16/16,3219
11/16/16,3696
11/16/16,2584
11/16/16,3006
11/16/16,2303
11/16/16,1657
11/16/16,1179
11/16/16,741
11/17/16,1732
11/17/16,1927
11/17/16,2816
11/17/16,1301
11/17/16,1059
11/17/16,1569
11/17/16,1773
11/17/16,2619
11/17/16,2003
11/17/16,897
11/17/16,2066
11/17/16,1187
11/17/16,779
11/17/16,1094
11/17/16,1196
11/17/16,587
11/17/16,1395
11/17/16,1025
11/17/16,1406
11/17/16,822
11/17/16,621
11/17/16,950
11/17/16,1982
11/17/16,643
11/17/16,489
11/17/16,1423
11/17/16,1192
11/17/16,1079
11/17/16,722
11/17/16,1251
11/17/16,593
11/17/16,830
11/17/16,1970
11/17/16,627
11/17/16,1000
11/17/16,1435
11/17/16,1179
11/17/16,1180
11/17/16,1218
11/17/16,990
11/17/16,937
11/17/16,3940
11/17/16,3044
11/17/16,2790
11/17/16,3495
11/17/16,2441
11/17/16,2647
11/17/16,2039
11/17/16,1401
11/17/16,933
11/17/16,705
11/18/16,1805
11/18/16,1847
11/18/16,3210
11/18/16,1511
11/18/16,1193
11/18/16,1693
11/18/16,1963
11/18/16,2841
11/18/16,1862
11/18/16,729
11/18/16,2211
11/18/16,1101
11/18/16,758
11/18/16,989
11/18/16,1168
11/18/16,625
11/18/16,1224
11/18/16,1049
11/18/16,1236
11/18/16,915
11/18/16,634
11/18/16,1007
11/18/16,2414
11/18/16,956
11/18/16,591
11/18/16,1510
11/18/16,1078
11/18/16,955
11/18/16,692
11/18/16,1213
11/18/16,586
11/18/16,719
11/18/16,2316
11/18/16,637
11/18/16,954
11/18/16,1567
11/18/16,1377
11/18/16,1218
11/18/16,1337
11/18/16,1110
11/18/16,1075
11/18/16,1746
11/18/16,4491
11/18/16,3623
11/18/16,3057
11/18/16,3620
11/18/16,2407
11/18/16,3169
11/18/16,2397
11/18/16,1686
11/18/16,1068
11/18/16,714
11/19/16,1341
11/19/16,1924
11/19/16,3629
11/19/16,1581
11/19/16,1235
11/19/16,1948
11/19/16,1854
11/19/16,2867
11/19/16,2171
11/19/16,980
11/19/16,2557
11/19/16,1220
11/19/16,1070
11/19/16,1556
11/19/16,1314
11/19/16,757
11/19/16,1673
11/19/16,1573
11/19/16,1666
11/19/16,1229
11/19/16,791
11/19/16,1032
11/19/16,2191
11/19/16,1041
11/19/16,547
11/19/16,1794
11/19/16,1311
11/19/16,1268
11/19/16,703
11/19/16,1400
11/19/16,624
11/19/16,1037
11/19/16,2143
11/19/16,680
11/19/16,1090
11/19/16,1579
11/19/16,1808
11/19/16,1615
11/19/16,1456
11/19/16,1318
11/19/16,1328
11/19/16,1579
11/19/16,5332
11/19/16,4470
11/19/16,4209
11/19/16,4562
11/19/16,3322
11/19/16,3393
11/19/16,3291
11/19/16,1633
11/19/16,1205
11/19/16,894
11/20/16,534
11/20/16,2015
11/20/16,3913
11/20/16,1732
11/20/16,1091
11/20/16,2174
11/20/16,1690
11/20/16,2809
11/20/16,2327
11/20/16,919
11/20/16,2549
11/20/16,1251
11/20/16,925
11/20/16,1017
11/20/16,1012
11/20/16,830
11/20/16,1911
11/20/16,1144
11/20/16,2100
11/20/16,1363
11/20/16,733
11/20/16,1041
11/20/16,1907
11/20/16,841
11/20/16,526
11/20/16,1933
11/20/16,1570
11/20/16,1354
11/20/16,668
11/20/16,1551
11/20/16,672
11/20/16,943
11/20/16,2054
11/20/16,713
11/20/16,1151
11/20/16,1148
11/20/16,1748
11/20/16,1587
11/20/16,1180
11/20/16,1381
11/20/16,1304
11/20/16,1809
11/20/16,5539
11/20/16,4645
11/20/16,4780
11/20/16,4942
11/20/16,4138
11/20/16,3602
11/20/16,3380
11/20/16,1796
11/20/16,1346
11/20/16,1080
11/21/16,1862
11/21/16,1886
11/21/16,3029
11/21/16,1369
11/21/16,1248
11/21/16,1741
11/21/16,1915
11/21/16,2662
11/21/16,2054
11/21/16,862
11/21/16,2114
11/21/16,1267
11/21/16,900
11/21/16,1372
11/21/16,1514
11/21/16,792
11/21/16,1559
11/21/16,1223
11/21/16,1353
11/21/16,943
11/21/16,753
11/21/16,917
11/21/16,2128
11/21/16,689
11/21/16,462
11/21/16,1459
11/21/16,1040
11/21/16,1092
11/21/16,697
11/21/16,1289
11/21/16,545
11/21/16,938
11/21/16,2124
11/21/16,627
11/21/16,1006
11/21/16,1440
11/21/16,1320
11/21/16,1279
11/21/16,1455
11/21/16,1045
11/21/16,1036
11/21/16,1574
11/21/16,4124
11/21/16,3413
11/21/16,3070
11/21/16,3589
11/21/16,2398
11/21/16,2873
11/21/16,2220
11/21/16,1427
11/21/16,1026
11/21/16,816
11/22/16,1825
11/22/16,1815
11/22/16,2979
11/22/16,1317
11/22/16,1208
11/22/16,1657
11/22/16,1758
11/22/16,2699
11/22/16,1957
11/22/16,874
11/22/16,2192
11/22/16,1196
11/22/16,847
11/22/16,1287
11/22/16,1432
11/22/16,752
11/22/16,1431
11/22/16,1157
11/22/16,1332
11/22/16,930
11/22/16,698
11/22/16,971
11/22/16,2080
11/22/16,660
11/22/16,462
11/22/16,1369
11/22/16,1173
11/22/16,1110
11/22/16,729
11/22/16,1262
11/22/16,549
11/22/16,919
11/22/16,2014
11/22/16,632
11/22/16,1132
11/22/16,1409
11/22/16,1201
11/22/16,1341
11/22/16,1498
11/22/16,1037
11/22/16,977
11/22/16,1403
11/22/16,4328
11/22/16,3536
11/22/16,2984
11/22/16,3464
11/22/16,2549
11/22/16,2675
11/22/16,2478
11/22/16,1758
11/22/16,906
11/22/16,799
11/23/16,1907
11/23/16,1937
11/23/16,3327
11/23/16,1495
11/23/16,1221
11/23/16,1752
11/23/16,1993
11/23/16,2785
11/23/16,1850
11/23/16,783
11/23/16,2140
11/23/16,1144
11/23/16,811
11/23/16,1185
11/23/16,1409
11/23/16,735
11/23/16,1332
11/23/16,1052
11/23/16,1262
11/23/16,927
11/23/16,706
11/23/16,1029
11/23/16,2271
11/23/16,761
11/23/16,719
11/23/16,1579
11/23/16,990
11/23/16,1054
11/23/16,683
11/23/16,1227
11/23/16,542
11/23/16,735
11/23/16,1854
11/23/16,566
11/23/16,971
11/23/16,1632
11/23/16,1320
11/23/16,1167
11/23/16,1299
11/23/16,1047
11/23/16,1045
11/23/16,1278
11/23/16,4771
11/23/16,3620
11/23/16,3215
11/23/16,3629
11/23/16,2587
11/23/16,3187
11/23/16,2277
11/23/16,1819
11/23/16,985
11/23/16,778
11/24/16,1728
11/24/16,1741
11/24/16,2864
11/24/16,1318
11/24/16,1175
11/24/16,1593
11/24/16,1857
11/24/16,2577
11/24/16,1860
11/24/16,767
11/24/16,2040
11/24/16,1130
11/24/16,791
11/24/16,1274
11/24/16,1249
11/24/16,604
11/24/16,1248
11/24/16,993
11/24/16,1325
11/24/16,913
11/24/16,647
11/24/16,928
11/24/16,2003
11/24/16,644
11/24/16,577
11/24/16,1371
11/24/16,990
11/24/16,938
11/24/16,714
11/24/16,1230
11/24/16,521
11/24/16,765
11/24/16,1951
11/24/16,559
11/24/16,995
11/24/16,1484
11/24/16,1101
11/24/16,1188
11/24/16,1199
11/24/16,846
11/24/16,878
11/24/16,1268
11/24/16,4239
11/24/16,3133
11/24/16,2907
11/24/16,3437
11/24/16,2528
11/24/16,2871
11/24/16,2245
11/24/16,1663
11/24/16,922
11/24/16,690
11/25/16,1833
11/25/16,1849
11/25/16,3256
11/25/16,1411
11/25/16,1300
11/25/16,1591
11/25/16,1956
11/25/16,2758
11/25/16,1756
11/25/16,683
11/25/16,2166
11/25/16,1028
11/25/16,690
11/25/16,1240
11/25/16,1233
11/25/16,690
11/25/16,1191
11/25/16,971
11/25/16,1167
11/25/16,1213
11/25/16,692
11/25/16,977
11/25/16,2298
11/25/16,848
11/25/16,779
11/25/16,1403
11/25/16,986
11/25/16,936
11/25/16,675
11/25/16,1236
11/25/16,527
11/25/16,780
11/25/16,2362
11/25/16,567
11/25/16,910
11/25/16,1581
11/25/16,1540
11/25/16,1248
11/25/16,1262
11/25/16,1256
11/25/16,1123
11/25/16,1348
11/25/16,4988
11/25/16,4494
11/25/16,3846
11/25/16,4261
11/25/16,3209
11/25/16,3689
11/25/16,3469
11/25/16,1958
11/25/16,996
11/25/16,755
11/26/16,1260
11/26/16,2010
11/26/16,3661
11/26/16,1558
11/26/16,1320
11/26/16,1963
11/26/16,1865
11/26/16,2872
11/26/16,2077
11/26/16,921
11/26/16,2368
11/26/16,1207
11/26/16,1024
11/26/16,1552
11/26/16,1216
11/26/16,807
11/26/16,1556
11/26/16,1677
11/26/16,1686
11/26/16,1372
11/26/16,786
11/26/16,1033
11/26/16,2329
11/26/16,967
11/26/16,809
11/26/16,1687
11/26/16,1332
11/26/16,1130
11/26/16,731
11/26/16,1389
11/26/16,653
11/26/16,960
11/26/16,2360
11/26/16,763
11/26/16,1048
11/26/16,1436
11/26/16,1725
11/26/16,1627
11/26/16,1347
11/26/16,1295
11/26/16,1350
11/26/16,1453
11/26/16,5423
11/26/16,4519
11/26/16,4665
11/26/16,4654
11/26/16,4057
11/26/16,3766
11/26/16,3471
11/26/16,1905
11/26/16,1229
11/26/16,877
11/27/16,545
11/27/16,1939
11/27/16,3780
11/27/16,1696
11/27/16,1190
11/27/16,2091
11/27/16,1617
11/27/16,2903
11/27/16,2085
11/27/16,821
11/27/16,2466
11/27/16,1204
11/27/16,948
11/27/16,1003
11/27/16,1036
11/27/16,811
11/27/16,1799
11/27/16,1089
11/27/16,1954
11/27/16,1558
11/27/16,818
11/27/16,998
11/27/16,1940
11/27/16,736
11/27/16,814
11/27/16,1937
11/27/16,1431
11/27/16,1253
11/27/16,659
11/27/16,1479
11/27/16,633
11/27/16,998
11/27/16,1936
11/27/16,698
11/27/16,1154
11/27/16,1143
11/27/16,1945
11/27/16,1407
11/27/16,1126
11/27/16,1433
11/27/16,1337
11/27/16,1550
11/27/16,5616
11/27/16,4679
11/27/16,4779
11/27/16,5079
11/27/16,4315
11/27/16,3786
11/27/16,3298
11/27/16,1838
11/27/16,1244
11/27/16,1034
11/28/16,1810
11/28/16,1789
11/28/16,2946
11/28/16,1334
11/28/16,1249
11/28/16,1614
11/28/16,1884
11/28/16,2547
11/28/16,1824
11/28/16,814
11/28/16,2012
11/28/16,1224
11/28/16,779
11/28/16,1304
11/28/16,1365
11/28/16,674
11/28/16,1433
11/28/16,1189
11/28/16,1268
11/28/16,956
11/28/16,689
11/28/16,960
11/28/16,2083
11/28/16,617
11/28/16,548
11/28/16,1477
11/28/16,1152
11/28/16,1093
11/28/16,719
11/28/16,1188
11/28/16,584
11/28/16,821
11/28/16,2037
11/28/16,633
11/28/16,989
11/28/16,1435
11/28/16,1296
11/28/16,1218
11/28/16,1365
11/28/16,992
11/28/16,965
11/28/16,1295
11/28/16,4168
11/28/16,3356
11/28/16,3169
11/28/16,3676
11/28/16,2565
11/28/16,2904
11/28/16,2355
11/28/16,1591
11/28/16,936
11/28/16,826
11/29/16,1672
11/29/16,1737
11/29/16,2658
11/29/16,1237
11/29/16,1156
11/29/16,1513
11/29/16,1725
11/29/16,2450
